EVENT; TIME; ARG1; ARG2
Player_1_Left_Foot_Pos; 62.8898; 378; 778
Player_1_Right_Foot_Pos; 62.8898; 1097; 1041
Player_1_Head_Pos; 62.9404; 1023; 748
Player_1_Torso_Pos; 62.9404; 1018; 848
Player_1_Left_Hand_Pos; 62.9404; 561; 940
Player_1_Right_Hand_Pos; 62.9404; 1097; 1041
Player_1_Left_Foot_Pos; 62.9404; 1286; 1281
Player_1_Right_Foot_Pos; 62.9404; 1097; 1041
Player_1_Head_Pos; 62.9651; 1023; 743
Player_1_Torso_Pos; 62.9651; 1039; 914
Player_1_Left_Hand_Pos; 62.9651; 561; 940
Player_1_Right_Hand_Pos; 62.9651; 1097; 1041
Player_1_Left_Foot_Pos; 62.9651; 378; 765
Player_1_Right_Foot_Pos; 62.9651; 1097; 1041
Player_1_Head_Pos; 62.9987; 1023; 743
Player_1_Torso_Pos; 62.9987; 1050; 866
Player_1_Left_Hand_Pos; 62.9987; 561; 940
Player_1_Right_Hand_Pos; 62.9987; 1097; 1041
Player_1_Left_Foot_Pos; 62.9987; 1380; 1540
Player_1_Right_Foot_Pos; 62.9987; 1097; 1041
Player_1_Head_Pos; 63.0319; 1023; 743
Player_1_Torso_Pos; 63.0319; 0; 0
Player_1_Left_Hand_Pos; 63.0319; 561; 940
Player_1_Right_Hand_Pos; 63.0319; 1097; 1041
Player_1_Left_Foot_Pos; 63.0319; 488; 936
Player_1_Right_Foot_Pos; 63.0319; 1097; 1041
Player_1_Head_Pos; 63.0566; 1023; 743
Player_1_Torso_Pos; 63.0566; 1060; 857
Player_1_Left_Hand_Pos; 63.0566; 561; 940
Player_1_Right_Hand_Pos; 63.0566; 1097; 1041
Player_1_Left_Foot_Pos; 63.0566; 1407; 1548
Player_1_Right_Foot_Pos; 63.0566; 1097; 1041
Player_1_Head_Pos; 63.105; 1023; 743
Player_1_Torso_Pos; 63.105; 1023; 901
Player_1_Left_Hand_Pos; 63.105; 561; 940
Player_1_Right_Hand_Pos; 63.105; 1097; 1041
Player_1_Left_Foot_Pos; 63.105; 1050; 1045
Player_1_Right_Foot_Pos; 63.105; 1097; 1041
Player_1_Head_Pos; 63.1197; 1023; 743
Player_1_Torso_Pos; 63.1197; 1039; 940
Player_1_Left_Hand_Pos; 63.1197; 561; 940
Player_1_Right_Hand_Pos; 63.1197; 1097; 1041
Player_1_Left_Foot_Pos; 63.1197; 383; 774
Player_1_Right_Foot_Pos; 63.1197; 1097; 1041
Player_1_Head_Pos; 63.1662; 1034; 805
Player_1_Torso_Pos; 63.1662; 1118; 1085
Player_1_Left_Hand_Pos; 63.1662; 556; 1010
Player_1_Right_Hand_Pos; 63.1662; 1134; 1150
Player_1_Left_Foot_Pos; 63.1662; 1239; 1470
Player_1_Right_Foot_Pos; 63.1662; 1134; 1150
Player_1_Head_Pos; 63.1963; 1008; 721
Player_1_Torso_Pos; 63.1963; 1039; 927
Player_1_Left_Hand_Pos; 63.1963; 561; 936
Player_1_Right_Hand_Pos; 63.1963; 1097; 1036
Player_1_Left_Foot_Pos; 63.1963; 378; 770
Player_1_Right_Foot_Pos; 63.1963; 1097; 1036
Player_1_Head_Pos; 63.2187; 1008; 721
Player_1_Torso_Pos; 63.2187; 1039; 914
Player_1_Left_Hand_Pos; 63.2187; 561; 936
Player_1_Right_Hand_Pos; 63.2187; 1097; 1036
Player_1_Left_Foot_Pos; 63.2187; 351; 796
Player_1_Right_Foot_Pos; 63.2187; 1097; 1036
Player_1_Head_Pos; 63.2684; 1018; 739
Player_1_Torso_Pos; 63.2684; 1023; 888
Player_1_Left_Hand_Pos; 63.2684; 561; 936
Player_1_Right_Hand_Pos; 63.2684; 1097; 1036
Player_1_Left_Foot_Pos; 63.2684; 1044; 1330
Player_1_Right_Foot_Pos; 63.2684; 1097; 1036
Player_1_Head_Pos; 63.3027; 1018; 739
Player_1_Torso_Pos; 63.3027; 1029; 840
Player_1_Left_Hand_Pos; 63.3027; 561; 936
Player_1_Right_Hand_Pos; 63.3027; 1097; 1036
Player_1_Left_Foot_Pos; 63.3027; 1370; 1321
Player_1_Right_Foot_Pos; 63.3027; 1097; 1036
Player_1_Head_Pos; 63.3378; 1018; 743
Player_1_Torso_Pos; 63.3378; 1034; 901
Player_1_Left_Hand_Pos; 63.3378; 561; 940
Player_1_Right_Hand_Pos; 63.3378; 1097; 1041
Player_1_Left_Foot_Pos; 63.3378; 357; 805
Player_1_Right_Foot_Pos; 63.3378; 1097; 1041
Player_1_Head_Pos; 63.3679; 1018; 743
Player_1_Torso_Pos; 63.3679; 1034; 901
Player_1_Left_Hand_Pos; 63.3679; 561; 940
Player_1_Right_Hand_Pos; 63.3679; 1097; 1041
Player_1_Left_Foot_Pos; 63.3679; 357; 800
Player_1_Right_Foot_Pos; 63.3679; 1097; 1041
Player_1_Head_Pos; 63.3989; 1018; 743
Player_1_Torso_Pos; 63.3989; 1013; 875
Player_1_Left_Hand_Pos; 63.3989; 561; 940
Player_1_Right_Hand_Pos; 63.3989; 1097; 1041
Player_1_Left_Foot_Pos; 63.3989; 483; 910
Player_1_Right_Foot_Pos; 63.3989; 1097; 1041
Player_1_Head_Pos; 63.436; 1018; 743
Player_1_Torso_Pos; 63.436; 1044; 940
Player_1_Left_Hand_Pos; 63.436; 561; 940
Player_1_Right_Hand_Pos; 63.436; 1097; 1041
Player_1_Left_Foot_Pos; 63.436; 388; 774
Player_1_Right_Foot_Pos; 63.436; 1097; 1041
Player_1_Head_Pos; 63.465; 1018; 743
Player_1_Torso_Pos; 63.465; 1039; 914
Player_1_Left_Hand_Pos; 63.465; 561; 940
Player_1_Right_Hand_Pos; 63.465; 1097; 1041
Player_1_Left_Foot_Pos; 63.465; 367; 796
Player_1_Right_Foot_Pos; 63.465; 1097; 1041
Player_1_Head_Pos; 63.498; 1018; 743
Player_1_Torso_Pos; 63.498; 1039; 914
Player_1_Left_Hand_Pos; 63.498; 561; 940
Player_1_Right_Hand_Pos; 63.498; 1097; 1041
Player_1_Left_Foot_Pos; 63.498; 367; 796
Player_1_Right_Foot_Pos; 63.498; 1097; 1041
Player_1_Head_Pos; 63.5143; 1018; 743
Player_1_Torso_Pos; 63.5143; 1044; 940
Player_1_Left_Hand_Pos; 63.5143; 561; 940
Player_1_Right_Hand_Pos; 63.5143; 1097; 1041
Player_1_Left_Foot_Pos; 63.5143; 388; 774
Player_1_Right_Foot_Pos; 63.5143; 1097; 1041
Player_1_Head_Pos; 63.5502; 1018; 743
Player_1_Torso_Pos; 63.5502; 1044; 936
Player_1_Left_Hand_Pos; 63.5502; 561; 940
Player_1_Right_Hand_Pos; 63.5502; 1097; 1041
Player_1_Left_Foot_Pos; 63.5502; 383; 770
Player_1_Right_Foot_Pos; 63.5502; 1097; 1041
Player_1_Head_Pos; 63.579; 1018; 743
Player_1_Torso_Pos; 63.579; 966; 918
Player_1_Left_Hand_Pos; 63.579; 561; 940
Player_1_Right_Hand_Pos; 63.579; 1097; 1041
Player_1_Left_Foot_Pos; 63.579; 1018; 1133
Player_1_Right_Foot_Pos; 63.579; 1097; 1041
Player_1_Head_Pos; 63.6342; 1018; 743
Player_1_Torso_Pos; 63.6342; 1023; 892
Player_1_Left_Hand_Pos; 63.6342; 561; 940
Player_1_Right_Hand_Pos; 63.6342; 1097; 1041
Player_1_Left_Foot_Pos; 63.6342; 1039; 1036
Player_1_Right_Foot_Pos; 63.6342; 1097; 1041
Player_1_Head_Pos; 63.6683; 1023; 743
Player_1_Torso_Pos; 63.6683; 1050; 875
Player_1_Left_Hand_Pos; 63.6683; 561; 940
Player_1_Right_Hand_Pos; 63.6683; 1097; 1041
Player_1_Left_Foot_Pos; 63.6683; 1391; 1540
Player_1_Right_Foot_Pos; 63.6683; 1097; 1041
Player_1_Head_Pos; 63.697; 1018; 743
Player_1_Torso_Pos; 63.697; 1055; 848
Player_1_Left_Hand_Pos; 63.697; 561; 940
Player_1_Right_Hand_Pos; 63.697; 1097; 1041
Player_1_Left_Foot_Pos; 63.697; 1323; 1478
Player_1_Right_Foot_Pos; 63.697; 1097; 1041
Player_1_Head_Pos; 63.7318; 1018; 743
Player_1_Torso_Pos; 63.7318; 1039; 914
Player_1_Left_Hand_Pos; 63.7318; 567; 940
Player_1_Right_Hand_Pos; 63.7318; 1097; 1041
Player_1_Left_Foot_Pos; 63.7318; 357; 783
Player_1_Right_Foot_Pos; 63.7318; 1097; 1041
Player_1_Head_Pos; 63.7659; 1018; 743
Player_1_Torso_Pos; 63.7659; 1044; 923
Player_1_Left_Hand_Pos; 63.7659; 561; 940
Player_1_Right_Hand_Pos; 63.7659; 1097; 1041
Player_1_Left_Foot_Pos; 63.7659; 383; 761
Player_1_Right_Foot_Pos; 63.7659; 1097; 1041
Player_1_Head_Pos; 63.7816; 1018; 743
Player_1_Torso_Pos; 63.7816; 1044; 927
Player_1_Left_Hand_Pos; 63.7816; 561; 940
Player_1_Right_Hand_Pos; 63.7816; 1097; 1041
Player_1_Left_Foot_Pos; 63.7816; 383; 761
Player_1_Right_Foot_Pos; 63.7816; 1097; 1041
Player_1_Head_Pos; 63.8356; 1018; 743
Player_1_Torso_Pos; 63.8356; 1044; 927
Player_1_Left_Hand_Pos; 63.8356; 561; 940
Player_1_Right_Hand_Pos; 63.8356; 1097; 1041
Player_1_Left_Foot_Pos; 63.8356; 383; 761
Player_1_Right_Foot_Pos; 63.8356; 1097; 1041
Player_1_Head_Pos; 63.8638; 1018; 743
Player_1_Torso_Pos; 63.8638; 1044; 936
Player_1_Left_Hand_Pos; 63.8638; 561; 940
Player_1_Right_Hand_Pos; 63.8638; 1097; 1041
Player_1_Left_Foot_Pos; 63.8638; 378; 765
Player_1_Right_Foot_Pos; 63.8638; 1097; 1041
Player_1_Head_Pos; 63.8791; 1018; 743
Player_1_Torso_Pos; 63.8791; 1039; 910
Player_1_Left_Hand_Pos; 63.8791; 561; 940
Player_1_Right_Hand_Pos; 63.8791; 1097; 1041
Player_1_Left_Foot_Pos; 63.8791; 357; 787
Player_1_Right_Foot_Pos; 63.8791; 1097; 1041
Player_1_Head_Pos; 63.9343; 1018; 743
Player_1_Torso_Pos; 63.9343; 1039; 910
Player_1_Left_Hand_Pos; 63.9343; 561; 940
Player_1_Right_Hand_Pos; 63.9343; 1097; 1041
Player_1_Left_Foot_Pos; 63.9343; 357; 787
Player_1_Right_Foot_Pos; 63.9343; 1097; 1041
Player_1_Head_Pos; 63.9561; 1018; 743
Player_1_Torso_Pos; 63.9561; 1039; 923
Player_1_Left_Hand_Pos; 63.9561; 561; 940
Player_1_Right_Hand_Pos; 63.9561; 1097; 1041
Player_1_Left_Foot_Pos; 63.9561; 378; 770
Player_1_Right_Foot_Pos; 63.9561; 1097; 1041
Player_1_Head_Pos; 63.9865; 1018; 743
Player_1_Torso_Pos; 63.9865; 1034; 896
Player_1_Left_Hand_Pos; 63.9865; 561; 940
Player_1_Right_Hand_Pos; 63.9865; 1097; 1019
Player_1_Left_Foot_Pos; 63.9865; 351; 800
Player_1_Right_Foot_Pos; 63.9865; 1097; 1019
Player_1_Head_Pos; 64.0295; 1023; 743
Player_1_Torso_Pos; 64.0295; 1039; 896
Player_1_Left_Hand_Pos; 64.0295; 561; 940
Player_1_Right_Hand_Pos; 64.0295; 1097; 1015
Player_1_Left_Foot_Pos; 64.0295; 351; 796
Player_1_Right_Foot_Pos; 64.0295; 1097; 1015
Player_1_Head_Pos; 64.0705; 1023; 743
Player_1_Torso_Pos; 64.0705; 1039; 901
Player_1_Left_Hand_Pos; 64.0705; 561; 940
Player_1_Right_Hand_Pos; 64.0705; 1097; 1015
Player_1_Left_Foot_Pos; 64.0705; 351; 796
Player_1_Right_Foot_Pos; 64.0705; 1097; 1015
Player_1_Head_Pos; 64.1016; 1023; 743
Player_1_Torso_Pos; 64.1016; 1039; 901
Player_1_Left_Hand_Pos; 64.1016; 561; 940
Player_1_Right_Hand_Pos; 64.1016; 1097; 1015
Player_1_Left_Foot_Pos; 64.1016; 357; 796
Player_1_Right_Foot_Pos; 64.1016; 1097; 1015
Player_1_Head_Pos; 64.1357; 1023; 743
Player_1_Torso_Pos; 64.1357; 1039; 905
Player_1_Left_Hand_Pos; 64.1357; 561; 940
Player_1_Right_Hand_Pos; 64.1357; 1097; 1015
Player_1_Left_Foot_Pos; 64.1357; 357; 791
Player_1_Right_Foot_Pos; 64.1357; 1097; 1015
Player_1_Head_Pos; 64.1666; 1023; 743
Player_1_Torso_Pos; 64.1666; 1039; 905
Player_1_Left_Hand_Pos; 64.1666; 561; 940
Player_1_Right_Hand_Pos; 64.1666; 1097; 1019
Player_1_Left_Foot_Pos; 64.1666; 357; 796
Player_1_Right_Foot_Pos; 64.1666; 1097; 1019
Player_1_Head_Pos; 64.1987; 1023; 743
Player_1_Torso_Pos; 64.1987; 1039; 905
Player_1_Left_Hand_Pos; 64.1987; 561; 940
Player_1_Right_Hand_Pos; 64.1987; 1097; 1015
Player_1_Left_Foot_Pos; 64.1987; 357; 796
Player_1_Right_Foot_Pos; 64.1987; 1097; 1015
Player_1_Head_Pos; 64.2221; 1023; 743
Player_1_Torso_Pos; 64.2221; 1039; 905
Player_1_Left_Hand_Pos; 64.2221; 561; 940
Player_1_Right_Hand_Pos; 64.2221; 1097; 1015
Player_1_Left_Foot_Pos; 64.2221; 357; 796
Player_1_Right_Foot_Pos; 64.2221; 1097; 1015
Player_1_Head_Pos; 64.2525; 1023; 743
Player_1_Torso_Pos; 64.2525; 1039; 901
Player_1_Left_Hand_Pos; 64.2525; 561; 940
Player_1_Right_Hand_Pos; 64.2525; 1097; 1015
Player_1_Left_Foot_Pos; 64.2525; 357; 796
Player_1_Right_Foot_Pos; 64.2525; 1097; 1015
Player_1_Head_Pos; 64.304; 1023; 743
Player_1_Torso_Pos; 64.304; 1039; 936
Player_1_Left_Hand_Pos; 64.304; 561; 940
Player_1_Right_Hand_Pos; 64.304; 1097; 1015
Player_1_Left_Foot_Pos; 64.304; 383; 765
Player_1_Right_Foot_Pos; 64.304; 1097; 1015
Player_1_Head_Pos; 64.3329; 1023; 743
Player_1_Torso_Pos; 64.3329; 1039; 910
Player_1_Left_Hand_Pos; 64.3329; 561; 940
Player_1_Right_Hand_Pos; 64.3329; 1097; 1015
Player_1_Left_Foot_Pos; 64.3329; 357; 791
Player_1_Right_Foot_Pos; 64.3329; 1097; 1015
Player_1_Head_Pos; 64.3672; 1023; 743
Player_1_Torso_Pos; 64.3672; 1039; 914
Player_1_Left_Hand_Pos; 64.3672; 561; 936
Player_1_Right_Hand_Pos; 64.3672; 1097; 1015
Player_1_Left_Foot_Pos; 64.3672; 388; 765
Player_1_Right_Foot_Pos; 64.3672; 1097; 1015
Player_1_Head_Pos; 64.4013; 1023; 743
Player_1_Torso_Pos; 64.4013; 1039; 914
Player_1_Left_Hand_Pos; 64.4013; 561; 940
Player_1_Right_Hand_Pos; 64.4013; 1097; 1015
Player_1_Left_Foot_Pos; 64.4013; 357; 791
Player_1_Right_Foot_Pos; 64.4013; 1097; 1015
Player_1_Head_Pos; 64.4313; 1023; 743
Player_1_Torso_Pos; 64.4313; 1039; 923
Player_1_Left_Hand_Pos; 64.4313; 561; 940
Player_1_Right_Hand_Pos; 64.4313; 1097; 1015
Player_1_Left_Foot_Pos; 64.4313; 388; 765
Player_1_Right_Foot_Pos; 64.4313; 1097; 1015
Player_1_Head_Pos; 64.4665; 1023; 743
Player_1_Torso_Pos; 64.4665; 1039; 910
Player_1_Left_Hand_Pos; 64.4665; 561; 940
Player_1_Right_Hand_Pos; 64.4665; 1097; 1015
Player_1_Left_Foot_Pos; 64.4665; 351; 805
Player_1_Right_Foot_Pos; 64.4665; 1097; 1015
Player_1_Head_Pos; 64.5022; 1023; 743
Player_1_Torso_Pos; 64.5022; 1039; 905
Player_1_Left_Hand_Pos; 64.5022; 561; 940
Player_1_Right_Hand_Pos; 64.5022; 1097; 1019
Player_1_Left_Foot_Pos; 64.5022; 351; 805
Player_1_Right_Foot_Pos; 64.5022; 1097; 1019
Player_1_Head_Pos; 64.5374; 1039; 805
Player_1_Torso_Pos; 64.5374; 1060; 980
Player_1_Left_Hand_Pos; 64.5374; 556; 1006
Player_1_Right_Hand_Pos; 64.5374; 1139; 1133
Player_1_Left_Foot_Pos; 64.5374; 388; 774
Player_1_Right_Foot_Pos; 64.5374; 1139; 1133
Player_1_Head_Pos; 64.5746; 1008; 730
Player_1_Torso_Pos; 64.5746; 1039; 914
Player_1_Left_Hand_Pos; 64.5746; 561; 945
Player_1_Right_Hand_Pos; 64.5746; 1097; 1019
Player_1_Left_Foot_Pos; 64.5746; 357; 791
Player_1_Right_Foot_Pos; 64.5746; 1097; 1019
Player_1_Head_Pos; 64.61; 1023; 748
Player_1_Torso_Pos; 64.61; 1039; 923
Player_1_Left_Hand_Pos; 64.61; 561; 940
Player_1_Right_Hand_Pos; 64.61; 1097; 1019
Player_1_Left_Foot_Pos; 64.61; 383; 765
Player_1_Right_Foot_Pos; 64.61; 1097; 1019
Player_1_Head_Pos; 64.6327; 1034; 805
Player_1_Torso_Pos; 64.6327; 1060; 971
Player_1_Left_Hand_Pos; 64.6327; 556; 1010
Player_1_Right_Hand_Pos; 64.6327; 1139; 1133
Player_1_Left_Foot_Pos; 64.6327; 357; 796
Player_1_Right_Foot_Pos; 64.6327; 1139; 1133
Player_1_Head_Pos; 64.6644; 1023; 748
Player_1_Torso_Pos; 64.6644; 1039; 914
Player_1_Left_Hand_Pos; 64.6644; 561; 945
Player_1_Right_Hand_Pos; 64.6644; 1097; 1019
Player_1_Left_Foot_Pos; 64.6644; 393; 765
Player_1_Right_Foot_Pos; 64.6644; 1097; 1019
Player_1_Head_Pos; 64.7206; 1023; 748
Player_1_Torso_Pos; 64.7206; 1039; 905
Player_1_Left_Hand_Pos; 64.7206; 561; 940
Player_1_Right_Hand_Pos; 64.7206; 1097; 1019
Player_1_Left_Foot_Pos; 64.7206; 351; 800
Player_1_Right_Foot_Pos; 64.7206; 1097; 1019
Player_1_Head_Pos; 64.754; 1023; 748
Player_1_Torso_Pos; 64.754; 1039; 905
Player_1_Left_Hand_Pos; 64.754; 561; 940
Player_1_Right_Hand_Pos; 64.754; 1097; 1019
Player_1_Left_Foot_Pos; 64.754; 357; 800
Player_1_Right_Foot_Pos; 64.754; 1097; 1019
Player_1_Head_Pos; 64.7976; 1023; 743
Player_1_Torso_Pos; 64.7976; 1039; 905
Player_1_Left_Hand_Pos; 64.7976; 561; 940
Player_1_Right_Hand_Pos; 64.7976; 1097; 1015
Player_1_Left_Foot_Pos; 64.7976; 351; 800
Player_1_Right_Foot_Pos; 64.7976; 1097; 1015
Player_1_Head_Pos; 64.8381; 1023; 743
Player_1_Torso_Pos; 64.8381; 1039; 905
Player_1_Left_Hand_Pos; 64.8381; 561; 940
Player_1_Right_Hand_Pos; 64.8381; 1097; 1015
Player_1_Left_Foot_Pos; 64.8381; 357; 800
Player_1_Right_Foot_Pos; 64.8381; 1097; 1015
Player_1_Head_Pos; 64.8702; 1023; 743
Player_1_Torso_Pos; 64.8702; 1018; 914
Player_1_Left_Hand_Pos; 64.8702; 561; 940
Player_1_Right_Hand_Pos; 64.8702; 1097; 1015
Player_1_Left_Foot_Pos; 64.8702; 1113; 1194
Player_1_Right_Foot_Pos; 64.8702; 1097; 1015
Player_1_Head_Pos; 64.9018; 1023; 743
Player_1_Torso_Pos; 64.9018; 1044; 918
Player_1_Left_Hand_Pos; 64.9018; 561; 940
Player_1_Right_Hand_Pos; 64.9018; 1097; 1015
Player_1_Left_Foot_Pos; 64.9018; 388; 783
Player_1_Right_Foot_Pos; 64.9018; 1097; 1015
Player_1_Head_Pos; 64.9482; 1023; 743
Player_1_Torso_Pos; 64.9482; 1076; 840
Player_1_Left_Hand_Pos; 64.9482; 561; 940
Player_1_Right_Hand_Pos; 64.9482; 1097; 1015
Player_1_Left_Foot_Pos; 64.9482; 1422; 1535
Player_1_Right_Foot_Pos; 64.9482; 1097; 1015
Player_1_Head_Pos; 64.9673; 1023; 743
Player_1_Torso_Pos; 64.9673; 1039; 918
Player_1_Left_Hand_Pos; 64.9673; 561; 940
Player_1_Right_Hand_Pos; 64.9673; 1097; 1015
Player_1_Left_Foot_Pos; 64.9673; 393; 774
Player_1_Right_Foot_Pos; 64.9673; 1097; 1015
Player_1_Head_Pos; 65.0018; 1034; 805
Player_1_Torso_Pos; 65.0018; 1055; 966
Player_1_Left_Hand_Pos; 65.0018; 556; 1006
Player_1_Right_Hand_Pos; 65.0018; 1134; 1133
Player_1_Left_Foot_Pos; 65.0018; 357; 813
Player_1_Right_Foot_Pos; 65.0018; 1134; 1133
Player_1_Head_Pos; 65.0154; 1018; 748
Player_1_Torso_Pos; 65.0154; 1013; 923
Player_1_Left_Hand_Pos; 65.0154; 561; 940
Player_1_Right_Hand_Pos; 65.0154; 1092; 1019
Player_1_Left_Foot_Pos; 65.0154; 1228; 1618
Player_1_Right_Foot_Pos; 65.0154; 1092; 1019
Player_1_Head_Pos; 65.0664; 1018; 748
Player_1_Torso_Pos; 65.0664; 1018; 892
Player_1_Left_Hand_Pos; 65.0664; 561; 940
Player_1_Right_Hand_Pos; 65.0664; 1092; 1019
Player_1_Left_Foot_Pos; 65.0664; 1034; 1085
Player_1_Right_Foot_Pos; 65.0664; 1092; 1019
Player_1_Head_Pos; 65.0983; 1018; 748
Player_1_Torso_Pos; 65.0983; 1018; 896
Player_1_Left_Hand_Pos; 65.0983; 561; 940
Player_1_Right_Hand_Pos; 65.0983; 1092; 1019
Player_1_Left_Foot_Pos; 65.0983; 1092; 1128
Player_1_Right_Foot_Pos; 65.0983; 1092; 1019
Player_1_Head_Pos; 65.1346; 1018; 748
Player_1_Torso_Pos; 65.1346; 1044; 940
Player_1_Left_Hand_Pos; 65.1346; 561; 940
Player_1_Right_Hand_Pos; 65.1346; 1092; 1023
Player_1_Left_Foot_Pos; 65.1346; 378; 765
Player_1_Right_Foot_Pos; 65.1346; 1092; 1023
Player_1_Head_Pos; 65.167; 1018; 743
Player_1_Torso_Pos; 65.167; 1023; 875
Player_1_Left_Hand_Pos; 65.167; 561; 940
Player_1_Right_Hand_Pos; 65.167; 1092; 1019
Player_1_Left_Foot_Pos; 65.167; 1149; 1220
Player_1_Right_Foot_Pos; 65.167; 1092; 1019
Player_1_Head_Pos; 65.202; 1018; 743
Player_1_Torso_Pos; 65.202; 1013; 896
Player_1_Left_Hand_Pos; 65.202; 561; 940
Player_1_Right_Hand_Pos; 65.202; 1102; 1019
Player_1_Left_Foot_Pos; 65.202; 1076; 1133
Player_1_Right_Foot_Pos; 65.202; 1102; 1019
Player_1_Head_Pos; 65.2348; 1018; 743
Player_1_Torso_Pos; 65.2348; 1039; 901
Player_1_Left_Hand_Pos; 65.2348; 561; 940
Player_1_Right_Hand_Pos; 65.2348; 1102; 1019
Player_1_Left_Foot_Pos; 65.2348; 357; 809
Player_1_Right_Foot_Pos; 65.2348; 1102; 1019
Player_1_Head_Pos; 65.2672; 1018; 743
Player_1_Torso_Pos; 65.2672; 1044; 918
Player_1_Left_Hand_Pos; 65.2672; 561; 940
Player_1_Right_Hand_Pos; 65.2672; 1107; 1023
Player_1_Left_Foot_Pos; 65.2672; 388; 778
Player_1_Right_Foot_Pos; 65.2672; 1107; 1023
Player_1_Head_Pos; 65.3151; 1018; 743
Player_1_Torso_Pos; 65.3151; 1044; 918
Player_1_Left_Hand_Pos; 65.3151; 561; 940
Player_1_Right_Hand_Pos; 65.3151; 1102; 1023
Player_1_Left_Foot_Pos; 65.3151; 388; 783
Player_1_Right_Foot_Pos; 65.3151; 1102; 1023
Player_1_Head_Pos; 65.339; 1018; 743
Player_1_Torso_Pos; 65.339; 1044; 923
Player_1_Left_Hand_Pos; 65.339; 561; 940
Player_1_Right_Hand_Pos; 65.339; 1102; 1023
Player_1_Left_Foot_Pos; 65.339; 383; 778
Player_1_Right_Foot_Pos; 65.339; 1102; 1023
Player_1_Head_Pos; 65.3646; 1018; 743
Player_1_Torso_Pos; 65.3646; 1034; 896
Player_1_Left_Hand_Pos; 65.3646; 561; 940
Player_1_Right_Hand_Pos; 65.3646; 1102; 1023
Player_1_Left_Foot_Pos; 65.3646; 351; 818
Player_1_Right_Foot_Pos; 65.3646; 1102; 1023
Player_1_Head_Pos; 65.4026; 1018; 743
Player_1_Torso_Pos; 65.4026; 1023; 901
Player_1_Left_Hand_Pos; 65.4026; 561; 940
Player_1_Right_Hand_Pos; 65.4026; 1102; 1023
Player_1_Left_Foot_Pos; 65.4026; 1134; 1141
Player_1_Right_Foot_Pos; 65.4026; 1102; 1023
Player_1_Head_Pos; 65.4365; 1018; 743
Player_1_Torso_Pos; 65.4365; 1039; 936
Player_1_Left_Hand_Pos; 65.4365; 561; 940
Player_1_Right_Hand_Pos; 65.4365; 1102; 1023
Player_1_Left_Foot_Pos; 65.4365; 378; 770
Player_1_Right_Foot_Pos; 65.4365; 1102; 1023
Player_1_Head_Pos; 65.4539; 1018; 743
Player_1_Torso_Pos; 65.4539; 1034; 892
Player_1_Left_Hand_Pos; 65.4539; 561; 940
Player_1_Right_Hand_Pos; 65.4539; 1107; 1023
Player_1_Left_Foot_Pos; 65.4539; 351; 796
Player_1_Right_Foot_Pos; 65.4539; 1107; 1023
Player_1_Head_Pos; 65.5055; 1023; 739
Player_1_Torso_Pos; 65.5055; 1039; 923
Player_1_Left_Hand_Pos; 65.5055; 561; 940
Player_1_Right_Hand_Pos; 65.5055; 1107; 1023
Player_1_Left_Foot_Pos; 65.5055; 378; 765
Player_1_Right_Foot_Pos; 65.5055; 1107; 1023
Player_1_Head_Pos; 65.5337; 1023; 739
Player_1_Torso_Pos; 65.5337; 1023; 901
Player_1_Left_Hand_Pos; 65.5337; 561; 940
Player_1_Right_Hand_Pos; 65.5337; 1107; 1023
Player_1_Left_Foot_Pos; 65.5337; 1128; 1137
Player_1_Right_Foot_Pos; 65.5337; 1107; 1023
Player_1_Head_Pos; 65.5693; 1023; 739
Player_1_Torso_Pos; 65.5693; 1023; 888
Player_1_Left_Hand_Pos; 65.5693; 561; 940
Player_1_Right_Hand_Pos; 65.5693; 1107; 1019
Player_1_Left_Foot_Pos; 65.5693; 1081; 1155
Player_1_Right_Foot_Pos; 65.5693; 1107; 1019
Player_1_Head_Pos; 65.5845; 1023; 739
Player_1_Torso_Pos; 65.5845; 1023; 888
Player_1_Left_Hand_Pos; 65.5845; 561; 940
Player_1_Right_Hand_Pos; 65.5845; 1113; 1019
Player_1_Left_Foot_Pos; 65.5845; 1407; 1478
Player_1_Right_Foot_Pos; 65.5845; 1113; 1019
Player_1_Head_Pos; 65.6342; 483; 643
Player_1_Torso_Pos; 65.6342; 840; 861
Player_1_Left_Hand_Pos; 65.6342; 304; 835
Player_1_Right_Hand_Pos; 65.6342; 651; 953
Player_1_Left_Foot_Pos; 65.6342; 477; 936
Player_1_Right_Foot_Pos; 65.6342; 651; 953
Player_1_Head_Pos; 65.6656; 483; 643
Player_1_Torso_Pos; 65.6656; 0; 0
Player_1_Left_Hand_Pos; 65.6656; 467; 910
Player_1_Right_Hand_Pos; 65.6656; 651; 953
Player_1_Left_Foot_Pos; 65.6656; 57; 1050
Player_1_Right_Foot_Pos; 65.6656; 651; 953
Player_1_Head_Pos; 65.7013; 483; 647
Player_1_Torso_Pos; 65.7013; 0; 0
Player_1_Left_Hand_Pos; 65.7013; 467; 914
Player_1_Right_Hand_Pos; 65.7013; 651; 953
Player_1_Left_Foot_Pos; 65.7013; 199; 1041
Player_1_Right_Foot_Pos; 65.7013; 651; 953
Player_1_Head_Pos; 65.7469; 483; 647
Player_1_Torso_Pos; 65.7469; 0; 0
Player_1_Left_Hand_Pos; 65.7469; 467; 914
