EVENT; TIME; ARG1; ARG2
Player_1_Head_Pos; 32.763; 740; 105
Player_1_Torso_Pos; 32.763; 745; 551
Player_1_Left_Hand_Pos; 32.763; 462; 857
Player_1_Right_Hand_Pos; 32.763; 1055; 560
Player_1_Left_Foot_Pos; 32.763; 661; 813
Player_1_Right_Foot_Pos; 32.763; 1055; 560
Player_1_Head_Pos; 32.7785; 740; 105
Player_1_Torso_Pos; 32.7785; 745; 551
Player_1_Left_Hand_Pos; 32.7785; 456; 840
Player_1_Right_Hand_Pos; 32.7785; 1050; 568
Player_1_Left_Foot_Pos; 32.7785; 672; 809
Player_1_Right_Foot_Pos; 32.7785; 1050; 568
Player_1_Head_Pos; 32.8364; 735; 105
Player_1_Torso_Pos; 32.8364; 745; 546
Player_1_Left_Hand_Pos; 32.8364; 462; 743
Player_1_Right_Hand_Pos; 32.8364; 1065; 564
Player_1_Left_Foot_Pos; 32.8364; 672; 809
Player_1_Right_Foot_Pos; 32.8364; 1065; 564
Player_1_Head_Pos; 32.8689; 735; 105
Player_1_Torso_Pos; 32.8689; 740; 546
Player_1_Left_Hand_Pos; 32.8689; 477; 739
Player_1_Right_Hand_Pos; 32.8689; 1060; 533
Player_1_Left_Foot_Pos; 32.8689; 677; 805
Player_1_Right_Foot_Pos; 32.8689; 1060; 533
Player_1_Head_Pos; 32.8802; 729; 100
Player_1_Torso_Pos; 32.8802; 740; 546
Player_1_Left_Hand_Pos; 32.8802; 477; 739
Player_1_Right_Hand_Pos; 32.8802; 1113; 485
Player_1_Left_Foot_Pos; 32.8802; 630; 844
Player_1_Right_Foot_Pos; 32.8802; 1113; 485
Player_1_Head_Pos; 32.9312; 724; 100
Player_1_Torso_Pos; 32.9312; 740; 546
Player_1_Left_Hand_Pos; 32.9312; 351; 743
Player_1_Right_Hand_Pos; 32.9312; 1065; 581
Player_1_Left_Foot_Pos; 32.9312; 640; 831
Player_1_Right_Foot_Pos; 32.9312; 1065; 581
Player_1_Head_Pos; 32.9859; 724; 100
Player_1_Torso_Pos; 32.9859; 740; 546
Player_1_Left_Hand_Pos; 32.9859; 441; 743
Player_1_Right_Hand_Pos; 32.9859; 1071; 809
Player_1_Left_Foot_Pos; 32.9859; 645; 826
Player_1_Right_Foot_Pos; 32.9859; 1071; 809
Player_1_Head_Pos; 32.9983; 714; 100
Player_1_Torso_Pos; 32.9983; 735; 551
Player_1_Left_Hand_Pos; 32.9983; 288; 721
Player_1_Right_Hand_Pos; 32.9983; 1065; 809
Player_1_Left_Foot_Pos; 32.9983; 645; 822
Player_1_Right_Foot_Pos; 32.9983; 1065; 809
Player_1_Head_Pos; 33.0472; 708; 100
Player_1_Torso_Pos; 33.0472; 729; 551
Player_1_Left_Hand_Pos; 33.0472; 273; 713
Player_1_Right_Hand_Pos; 33.0472; 1065; 813
Player_1_Left_Foot_Pos; 33.0472; 645; 826
Player_1_Right_Foot_Pos; 33.0472; 1065; 813
Player_1_Head_Pos; 33.0664; 703; 100
Player_1_Torso_Pos; 33.0664; 724; 551
Player_1_Left_Hand_Pos; 33.0664; 204; 673
Player_1_Right_Hand_Pos; 33.0664; 1039; 870
Player_1_Left_Foot_Pos; 33.0664; 640; 826
Player_1_Right_Foot_Pos; 33.0664; 1039; 870
Player_1_Head_Pos; 33.1105; 698; 100
Player_1_Torso_Pos; 33.1105; 719; 551
Player_1_Left_Hand_Pos; 33.1105; 199; 669
Player_1_Right_Hand_Pos; 33.1105; 1034; 870
Player_1_Left_Foot_Pos; 33.1105; 630; 826
Player_1_Right_Foot_Pos; 33.1105; 1034; 870
Player_1_Head_Pos; 33.1471; 693; 100
Player_1_Torso_Pos; 33.1471; 714; 551
Player_1_Left_Hand_Pos; 33.1471; 189; 638
Player_1_Right_Hand_Pos; 33.1471; 1071; 813
Player_1_Left_Foot_Pos; 33.1471; 656; 770
Player_1_Right_Foot_Pos; 33.1471; 1071; 813
Player_1_Head_Pos; 33.168; 687; 96
Player_1_Torso_Pos; 33.168; 703; 551
Player_1_Left_Hand_Pos; 33.168; 183; 634
Player_1_Right_Hand_Pos; 33.168; 1107; 564
Player_1_Left_Foot_Pos; 33.168; 651; 770
Player_1_Right_Foot_Pos; 33.168; 1107; 564
Player_1_Head_Pos; 33.1797; 682; 96
Player_1_Torso_Pos; 33.1797; 693; 542
Player_1_Left_Hand_Pos; 33.1797; 173; 630
Player_1_Right_Hand_Pos; 33.1797; 1107; 564
Player_1_Left_Foot_Pos; 33.1797; 635; 791
Player_1_Right_Foot_Pos; 33.1797; 1107; 564
Player_1_Head_Pos; 33.2543; 677; 96
Player_1_Torso_Pos; 33.2543; 693; 542
Player_1_Left_Hand_Pos; 33.2543; 173; 625
Player_1_Right_Hand_Pos; 33.2543; 1107; 564
Player_1_Left_Foot_Pos; 33.2543; 624; 800
Player_1_Right_Foot_Pos; 33.2543; 1107; 564
Player_1_Head_Pos; 33.2647; 666; 96
Player_1_Torso_Pos; 33.2647; 693; 542
Player_1_Left_Hand_Pos; 33.2647; 168; 625
Player_1_Right_Hand_Pos; 33.2647; 1107; 560
Player_1_Left_Foot_Pos; 33.2647; 619; 826
Player_1_Right_Foot_Pos; 33.2647; 1107; 560
Player_1_Head_Pos; 33.3137; 661; 96
Player_1_Torso_Pos; 33.3137; 693; 542
Player_1_Left_Hand_Pos; 33.3137; 173; 625
Player_1_Right_Hand_Pos; 33.3137; 1107; 560
Player_1_Left_Foot_Pos; 33.3137; 619; 831
Player_1_Right_Foot_Pos; 33.3137; 1107; 560
Player_1_Head_Pos; 33.3329; 661; 96
Player_1_Torso_Pos; 33.3329; 693; 542
Player_1_Left_Hand_Pos; 33.3329; 178; 625
Player_1_Right_Hand_Pos; 33.3329; 1107; 560
Player_1_Left_Foot_Pos; 33.3329; 619; 831
Player_1_Right_Foot_Pos; 33.3329; 1107; 560
Player_1_Head_Pos; 33.3627; 656; 96
Player_1_Torso_Pos; 33.3627; 687; 542
Player_1_Left_Hand_Pos; 33.3627; 183; 625
Player_1_Right_Hand_Pos; 33.3627; 1113; 555
Player_1_Left_Foot_Pos; 33.3627; 619; 831
Player_1_Right_Foot_Pos; 33.3627; 1113; 555
Player_1_Head_Pos; 33.3976; 651; 96
Player_1_Torso_Pos; 33.3976; 687; 542
Player_1_Left_Hand_Pos; 33.3976; 194; 621
Player_1_Right_Hand_Pos; 33.3976; 1113; 551
Player_1_Left_Foot_Pos; 33.3976; 619; 822
Player_1_Right_Foot_Pos; 33.3976; 1113; 551
Player_1_Head_Pos; 33.4455; 645; 96
Player_1_Torso_Pos; 33.4455; 687; 538
Player_1_Left_Hand_Pos; 33.4455; 199; 621
Player_1_Right_Hand_Pos; 33.4455; 1107; 542
Player_1_Left_Foot_Pos; 33.4455; 619; 822
Player_1_Right_Foot_Pos; 33.4455; 1107; 542
Player_1_Head_Pos; 33.4683; 640; 96
Player_1_Torso_Pos; 33.4683; 687; 538
Player_1_Left_Hand_Pos; 33.4683; 210; 616
Player_1_Right_Hand_Pos; 33.4683; 1107; 538
Player_1_Left_Foot_Pos; 33.4683; 635; 813
Player_1_Right_Foot_Pos; 33.4683; 1107; 538
Player_1_Head_Pos; 33.4968; 635; 96
Player_1_Torso_Pos; 33.4968; 687; 538
Player_1_Left_Hand_Pos; 33.4968; 215; 616
Player_1_Right_Hand_Pos; 33.4968; 1107; 538
Player_1_Left_Foot_Pos; 33.4968; 624; 818
Player_1_Right_Foot_Pos; 33.4968; 1107; 538
Player_1_Head_Pos; 33.5318; 630; 96
Player_1_Torso_Pos; 33.5318; 682; 538
Player_1_Left_Hand_Pos; 33.5318; 220; 616
Player_1_Right_Hand_Pos; 33.5318; 1107; 533
Player_1_Left_Foot_Pos; 33.5318; 619; 818
Player_1_Right_Foot_Pos; 33.5318; 1107; 533
Player_1_Head_Pos; 33.5806; 624; 96
Player_1_Torso_Pos; 33.5806; 682; 538
Player_1_Left_Hand_Pos; 33.5806; 231; 612
Player_1_Right_Hand_Pos; 33.5806; 1107; 525
Player_1_Left_Foot_Pos; 33.5806; 572; 840
Player_1_Right_Foot_Pos; 33.5806; 1107; 525
Player_1_Head_Pos; 33.6477; 624; 96
Player_1_Torso_Pos; 33.6477; 682; 538
Player_1_Left_Hand_Pos; 33.6477; 236; 608
Player_1_Right_Hand_Pos; 33.6477; 1113; 516
Player_1_Left_Foot_Pos; 33.6477; 593; 831
Player_1_Right_Foot_Pos; 33.6477; 1113; 516
Player_1_Head_Pos; 33.6646; 619; 96
Player_1_Torso_Pos; 33.6646; 682; 538
Player_1_Left_Hand_Pos; 33.6646; 241; 599
Player_1_Right_Hand_Pos; 33.6646; 1113; 507
Player_1_Left_Foot_Pos; 33.6646; 598; 826
Player_1_Right_Foot_Pos; 33.6646; 1113; 507
Player_1_Head_Pos; 33.7146; 619; 96
Player_1_Torso_Pos; 33.7146; 682; 538
Player_1_Left_Hand_Pos; 33.7146; 246; 599
Player_1_Right_Hand_Pos; 33.7146; 1113; 498
Player_1_Left_Foot_Pos; 33.7146; 598; 826
Player_1_Right_Foot_Pos; 33.7146; 1113; 498
Player_1_Head_Pos; 33.7333; 619; 96
Player_1_Torso_Pos; 33.7333; 682; 538
Player_1_Left_Hand_Pos; 33.7333; 246; 595
Player_1_Right_Hand_Pos; 33.7333; 1113; 494
Player_1_Left_Foot_Pos; 33.7333; 598; 826
Player_1_Right_Foot_Pos; 33.7333; 1113; 494
Player_1_Head_Pos; 33.7794; 614; 96
Player_1_Torso_Pos; 33.7794; 682; 542
Player_1_Left_Hand_Pos; 33.7794; 246; 595
Player_1_Right_Hand_Pos; 33.7794; 1113; 490
Player_1_Left_Foot_Pos; 33.7794; 598; 831
Player_1_Right_Foot_Pos; 33.7794; 1113; 490
Player_1_Head_Pos; 33.8008; 614; 96
Player_1_Torso_Pos; 33.8008; 682; 542
Player_1_Left_Hand_Pos; 33.8008; 252; 595
Player_1_Right_Hand_Pos; 33.8008; 1113; 481
Player_1_Left_Foot_Pos; 33.8008; 598; 831
Player_1_Right_Foot_Pos; 33.8008; 1113; 481
Player_1_Head_Pos; 33.8303; 609; 96
Player_1_Torso_Pos; 33.8303; 682; 542
Player_1_Left_Hand_Pos; 33.8303; 252; 590
Player_1_Right_Hand_Pos; 33.8303; 1107; 476
Player_1_Left_Foot_Pos; 33.8303; 598; 826
Player_1_Right_Foot_Pos; 33.8303; 1107; 476
Player_1_Head_Pos; 33.8646; 609; 96
Player_1_Torso_Pos; 33.8646; 682; 542
Player_1_Left_Hand_Pos; 33.8646; 257; 586
Player_1_Right_Hand_Pos; 33.8646; 1107; 472
Player_1_Left_Foot_Pos; 33.8646; 598; 826
Player_1_Right_Foot_Pos; 33.8646; 1107; 472
Player_1_Head_Pos; 33.9078; 609; 91
Player_1_Torso_Pos; 33.9078; 682; 538
Player_1_Left_Hand_Pos; 33.9078; 262; 586
Player_1_Right_Hand_Pos; 33.9078; 1107; 468
Player_1_Left_Foot_Pos; 33.9078; 598; 826
Player_1_Right_Foot_Pos; 33.9078; 1107; 468
Player_1_Head_Pos; 33.9375; 603; 91
Player_1_Torso_Pos; 33.9375; 677; 538
Player_1_Left_Hand_Pos; 33.9375; 262; 586
Player_1_Right_Hand_Pos; 33.9375; 1102; 468
Player_1_Left_Foot_Pos; 33.9375; 598; 826
Player_1_Right_Foot_Pos; 33.9375; 1102; 468
Player_1_Head_Pos; 33.9819; 603; 91
Player_1_Torso_Pos; 33.9819; 677; 538
Player_1_Left_Hand_Pos; 33.9819; 267; 586
Player_1_Right_Hand_Pos; 33.9819; 1102; 463
Player_1_Left_Foot_Pos; 33.9819; 598; 787
Player_1_Right_Foot_Pos; 33.9819; 1102; 463
Player_1_Head_Pos; 34.0009; 598; 91
Player_1_Torso_Pos; 34.0009; 677; 538
Player_1_Left_Hand_Pos; 34.0009; 273; 586
Player_1_Right_Hand_Pos; 34.0009; 1102; 459
Player_1_Left_Foot_Pos; 34.0009; 598; 826
Player_1_Right_Foot_Pos; 34.0009; 1102; 459
Player_1_Head_Pos; 34.0504; 588; 91
Player_1_Torso_Pos; 34.0504; 677; 538
Player_1_Left_Hand_Pos; 34.0504; 283; 590
Player_1_Right_Hand_Pos; 34.0504; 1097; 450
Player_1_Left_Foot_Pos; 34.0504; 598; 826
Player_1_Right_Foot_Pos; 34.0504; 1097; 450
Player_1_Head_Pos; 34.1086; 588; 91
Player_1_Torso_Pos; 34.1086; 677; 538
Player_1_Left_Hand_Pos; 34.1086; 288; 586
Player_1_Right_Hand_Pos; 34.1086; 1086; 433
Player_1_Left_Foot_Pos; 34.1086; 609; 787
Player_1_Right_Foot_Pos; 34.1086; 1086; 433
Player_1_Head_Pos; 34.1377; 582; 91
Player_1_Torso_Pos; 34.1377; 677; 538
Player_1_Left_Hand_Pos; 34.1377; 288; 586
Player_1_Right_Hand_Pos; 34.1377; 1086; 428
Player_1_Left_Foot_Pos; 34.1377; 609; 787
Player_1_Right_Foot_Pos; 34.1377; 1086; 428
Player_1_Head_Pos; 34.1637; 577; 91
Player_1_Torso_Pos; 34.1637; 677; 538
Player_1_Left_Hand_Pos; 34.1637; 294; 586
Player_1_Right_Hand_Pos; 34.1637; 1081; 424
Player_1_Left_Foot_Pos; 34.1637; 603; 796
Player_1_Right_Foot_Pos; 34.1637; 1081; 424
Player_1_Head_Pos; 34.2028; 577; 91
Player_1_Torso_Pos; 34.2028; 677; 538
Player_1_Left_Hand_Pos; 34.2028; 294; 586
Player_1_Right_Hand_Pos; 34.2028; 1076; 415
Player_1_Left_Foot_Pos; 34.2028; 603; 791
Player_1_Right_Foot_Pos; 34.2028; 1076; 415
Player_1_Head_Pos; 34.2315; 577; 91
Player_1_Torso_Pos; 34.2315; 677; 538
Player_1_Left_Hand_Pos; 34.2315; 294; 586
Player_1_Right_Hand_Pos; 34.2315; 1065; 411
Player_1_Left_Foot_Pos; 34.2315; 603; 826
Player_1_Right_Foot_Pos; 34.2315; 1065; 411
Player_1_Head_Pos; 34.2644; 572; 91
Player_1_Torso_Pos; 34.2644; 677; 538
Player_1_Left_Hand_Pos; 34.2644; 294; 586
Player_1_Right_Hand_Pos; 34.2644; 1055; 406
Player_1_Left_Foot_Pos; 34.2644; 593; 840
Player_1_Right_Foot_Pos; 34.2644; 1055; 406
Player_1_Head_Pos; 34.3004; 572; 91
Player_1_Torso_Pos; 34.3004; 677; 538
Player_1_Left_Hand_Pos; 34.3004; 299; 586
Player_1_Right_Hand_Pos; 34.3004; 1044; 406
Player_1_Left_Foot_Pos; 34.3004; 609; 831
Player_1_Right_Foot_Pos; 34.3004; 1044; 406
Player_1_Head_Pos; 34.3349; 572; 91
Player_1_Torso_Pos; 34.3349; 672; 538
Player_1_Left_Hand_Pos; 34.3349; 299; 581
Player_1_Right_Hand_Pos; 34.3349; 1023; 402
Player_1_Left_Foot_Pos; 34.3349; 609; 831
Player_1_Right_Foot_Pos; 34.3349; 1023; 402
Player_1_Head_Pos; 34.3865; 572; 91
Player_1_Torso_Pos; 34.3865; 672; 538
Player_1_Left_Hand_Pos; 34.3865; 299; 581
Player_1_Right_Hand_Pos; 34.3865; 1008; 402
Player_1_Left_Foot_Pos; 34.3865; 609; 822
Player_1_Right_Foot_Pos; 34.3865; 1008; 402
Player_1_Head_Pos; 34.4; 572; 91
Player_1_Torso_Pos; 34.4; 672; 538
Player_1_Left_Hand_Pos; 34.4; 299; 581
Player_1_Right_Hand_Pos; 34.4; 992; 402
Player_1_Left_Foot_Pos; 34.4; 609; 822
Player_1_Right_Foot_Pos; 34.4; 992; 402
Player_1_Head_Pos; 34.4435; 572; 91
Player_1_Torso_Pos; 34.4435; 672; 538
Player_1_Left_Hand_Pos; 34.4435; 299; 581
Player_1_Right_Hand_Pos; 34.4435; 971; 398
Player_1_Left_Foot_Pos; 34.4435; 593; 787
Player_1_Right_Foot_Pos; 34.4435; 971; 398
Player_1_Head_Pos; 34.453; 572; 91
Player_1_Torso_Pos; 34.453; 666; 538
Player_1_Left_Hand_Pos; 34.453; 299; 581
Player_1_Right_Hand_Pos; 34.453; 955; 393
Player_1_Left_Foot_Pos; 34.453; 603; 826
Player_1_Right_Foot_Pos; 34.453; 955; 393
Player_1_Head_Pos; 34.501; 572; 91
Player_1_Torso_Pos; 34.501; 666; 538
Player_1_Left_Hand_Pos; 34.501; 299; 581
Player_1_Right_Hand_Pos; 34.501; 939; 389
Player_1_Left_Foot_Pos; 34.501; 603; 826
Player_1_Right_Foot_Pos; 34.501; 939; 389
